EmployerSlug,Country,State,City,RegionLabel,LocationName,LocationType,Onsite,Hybrid,Remote,TotalPostings,SourceKind,SourceUrl,SourceRetrievedOn,IsFeatured,Notes
leidos,US,MI,Ann Arbor,,Leidos Ann Arbor,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Grand Rapids,,Leidos Grand Rapids,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Lansing,,Leidos Lansing,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Big Rapids,,Leidos Big Rapids,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Dearborn,,Leidos Dearborn,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Harrison Township,,Leidos Harrison Township,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Jackson,,Leidos Jackson,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Kalamazoo,,Leidos Kalamazoo,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Milford,,Leidos Milford,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Muskegon,,Leidos Muskegon,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Plymouth,,Leidos Plymouth,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Pontiac,,Leidos Pontiac,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Port Huron,,Leidos Port Huron,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Saginaw,,Leidos Saginaw,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Southfield,,Leidos Southfield,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Sterling Heights,,Leidos Sterling Heights,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Traverse City,,Leidos Traverse City,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MI,Warren,,Leidos Warren,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MN,Eagan,,Leidos Eagan,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MN,Minneapolis,,Leidos Minneapolis,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MN,Duluth,,Leidos Duluth,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MN,Farmington,,Leidos Farmington,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MN,St. Paul,,Leidos St. Paul,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MO,St. Louis,,Leidos St. Louis,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MO,Kansas City,,Leidos Kansas City,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MO,Independence,,Leidos Independence,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MO,Whiteman AFB,,Leidos Whiteman AFB,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MO,Arnold,,Leidos Arnold,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MS,Stennis Space Center,,Leidos Stennis Space Center,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MS,Long Beach,,Leidos Long Beach,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MS,Iuka,,Leidos Iuka,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,MS,Jackson,,Leidos Jackson,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NE,Omaha,,Leidos Omaha,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NV,Las Vegas,,Leidos Las Vegas,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NV,North Las Vegas,,Leidos North Las Vegas,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NV,Indian Springs,,Leidos Indian Springs,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NV,Reno,,Leidos Reno,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NV,Sparks,,Leidos Sparks,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NH,Manchester,,Leidos Manchester,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NJ,Egg Harbor Township,,Leidos Egg Harbor Township,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NJ,Picatinny Arsenal,,Leidos Picatinny Arsenal,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NJ,South Plainfield,,Leidos South Plainfield,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NJ,Newark,,Leidos Newark,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NJ,Princeton,,Leidos Princeton,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NJ,Trenton,,Leidos Trenton,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NJ,Egg Harbor City,,Leidos Egg Harbor City,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NJ,Wrightstown,,Leidos Wrightstown,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NM,Albuquerque,,Leidos Albuquerque,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NM,Clovis,,Leidos Clovis,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NM,Las Cruces,,Leidos Las Cruces,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NY,New York,,Leidos New York,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NY,Jamaica,,Leidos Jamaica,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NC,Charlotte,,Leidos Charlotte,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NC,Durham,,Leidos Durham,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NC,Hertford,,Leidos Hertford,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,NC,Raleigh,,Leidos Raleigh,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,ND,Minot,,Leidos Minot,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OH,Beavercreek,,Leidos Beavercreek,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OH,Dayton,,Leidos Dayton,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OH,Columbus,,Leidos Columbus,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OH,Whitehall,,Leidos Whitehall,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OH,Cleveland,,Leidos Cleveland,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OH,Akron,,Leidos Akron,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OH,Cincinnati,,Leidos Cincinnati,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OH,Toledo,,Leidos Toledo,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OH,Youngstown,,Leidos Youngstown,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OK,Oklahoma City,,Leidos Oklahoma City,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OK,Lawton,,Leidos Lawton,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OK,Tulsa,,Leidos Tulsa,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OR,Portland,,Leidos Portland,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,OR,Albany,,Leidos Albany,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,King of Prussia,,Leidos King of Prussia,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Pittsburgh,,Leidos Pittsburgh,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Philadelphia,,Leidos Philadelphia,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Allentown,,Leidos Allentown,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Cranberry Township,,Leidos Cranberry Township,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Harrisburg,,Leidos Harrisburg,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Bethlehem,,Leidos Bethlehem,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Carlisle,,Leidos Carlisle,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Lancaster,,Leidos Lancaster,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Reading,,Leidos Reading,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Seven Fields,,Leidos Seven Fields,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Williamsport,,Leidos Williamsport,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,York,,Leidos York,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Easton,,Leidos Easton,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Erie,,Leidos Erie,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Gibsonia,,Leidos Gibsonia,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Mechanicsburg,,Leidos Mechanicsburg,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,PA,Middletown,,Leidos Middletown,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,RI,Newport,,Leidos Newport,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,RI,Providence,,Leidos Providence,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,SC,North Charleston,,Leidos North Charleston,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,SC,Charleston,,Leidos Charleston,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,SC,Beaufort,,Leidos Beaufort,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,SC,Charleston AFB,,Leidos Charleston AFB,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,SC,Goose Creek,,Leidos Goose Creek,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,SC,Greenville,,Leidos Greenville,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TN,Millington,,Leidos Millington,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TN,Oak Ridge,,Leidos Oak Ridge,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Houston,,Leidos Houston,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Fort Worth,,Leidos Fort Worth,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,San Antonio,,Leidos San Antonio,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Dallas,,Leidos Dallas,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Goodfellow AFB,,Leidos Goodfellow AFB,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Killeen,,Leidos Killeen,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Webster,,Leidos Webster,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Amarillo,,Leidos Amarillo,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Del Rio,,Leidos Del Rio,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Fort Bliss,,Leidos Fort Bliss,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,San Angelo,,Leidos San Angelo,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Austin,,Leidos Austin,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Corpus Christi,,Leidos Corpus Christi,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Kingsville,,Leidos Kingsville,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,Lubbock,,Leidos Lubbock,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,TX,The Woodlands,,Leidos The Woodlands,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,UT,Hill Air Force Base,,Leidos Hill Air Force Base,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,UT,Salt Lake City,,Leidos Salt Lake City,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,UT,Ogden,,Leidos Ogden,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Chantilly,,Leidos Chantilly,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Reston,,Leidos Reston,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Alexandria,,Leidos Alexandria,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Arlington,,Leidos Arlington,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Springfield,,Leidos Springfield,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,McLean,,Leidos McLean,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Ashburn,,Leidos Ashburn,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Hampton,,Leidos Hampton,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Vienna,,Leidos Vienna,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Norfolk,,Leidos Norfolk,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Lorton,,Leidos Lorton,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Chesapeake,,Leidos Chesapeake,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Fort Belvoir,,Leidos Fort Belvoir,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Charlottesville,,Leidos Charlottesville,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
leidos,US,VA,Dahlgren,,Leidos Dahlgren,office,1,0,0,1,user_attested,,2026-08-25,N,"Leidos office/facility location. Footprint provided by maintainer 2026-08-25; Onsite=1 records attested presence, not a scraped opening total."
